frame nummer,x=,y=,time=
260,151,582,16.727548837661743
260,143,624,16.727548837661743
260,177,379,16.727548837661743
260,185,379,16.727548837661743
260,143,388,16.727548837661743
260,210,388,16.727548837661743
261,185,455,16.79006028175354
261,177,388,16.79006028175354
261,244,455,16.79006028175354
261,244,556,16.79006028175354
261,177,556,16.79006028175354
261,244,624,16.79006028175354
261,118,455,16.79006028175354
261,143,556,16.79006028175354
261,151,590,16.79006028175354
261,151,624,16.79006028175354
261,177,379,16.79055953025818
261,185,379,16.79055953025818
261,151,388,16.79055953025818
261,210,388,16.79055953025818
262,185,455,16.852070569992065
262,177,388,16.852070569992065
262,244,455,16.852070569992065
262,244,556,16.852070569992065
262,210,590,16.852070569992065
262,244,624,16.852070569992065
262,118,455,16.852070569992065
262,143,556,16.852070569992065
262,151,590,16.852070569992065
262,151,624,16.852070569992065
262,177,379,16.852570056915283
262,185,379,16.852570056915283
262,151,388,16.852570056915283
262,210,388,16.852570056915283
263,185,455,16.915581703186035
263,177,388,16.915581703186035
263,244,455,16.915581703186035
263,244,556,16.915581703186035
263,177,556,16.915581703186035
263,244,624,16.915581703186035
263,118,455,16.915581703186035
263,143,556,16.915581703186035
263,177,582,16.915581703186035
263,151,624,16.915581703186035
263,177,379,16.915581703186035
263,185,379,16.915581703186035
263,151,388,16.915581703186035
263,210,388,16.916081190109253
264,185,455,16.97859239578247
264,177,388,16.97859239578247
264,244,455,16.97859239578247
264,244,556,16.97859239578247
264,177,582,16.979092836380005
264,244,624,16.979092836380005
264,143,480,16.979092836380005
264,143,556,16.979092836380005
264,185,548,16.979092836380005
264,151,649,16.979092836380005
264,177,379,16.979092836380005
264,185,379,16.979092836380005
264,151,388,16.979092836380005
264,210,388,16.979092836380005
265,185,455,17.04610514640808
265,177,388,17.04610514640808
265,244,455,17.04610514640808
265,244,556,17.04610514640808
265,185,556,17.04610514640808
265,244,624,17.04610514640808
265,118,480,17.04610514640808
265,118,548,17.04610514640808
265,151,590,17.04610514640808
265,151,624,17.04610514640808
265,177,379,17.04610514640808
265,185,379,17.04610514640808
265,151,388,17.04610514640808
265,210,388,17.04610514640808
266,185,455,17.108615398406982
266,177,388,17.108615398406982
266,244,455,17.108615398406982
266,244,556,17.108615398406982
266,177,582,17.108615398406982
266,219,624,17.108615398406982
266,118,455,17.108615398406982
266,118,548,17.108615398406982
266,143,590,17.108615398406982
266,151,624,17.108615398406982
266,177,379,17.108615398406982
266,185,379,17.108615398406982
266,151,388,17.108615398406982
266,210,388,17.108615398406982
267,185,455,17.17662787437439
267,177,388,17.17662787437439
267,244,455,17.17662787437439
267,244,556,17.17662787437439
267,177,582,17.17662787437439
267,244,624,17.17662787437439
267,118,480,17.17662787437439
267,118,556,17.17662787437439
267,143,590,17.17662787437439
267,151,624,17.17662787437439
267,177,379,17.17662787437439
267,185,379,17.17662787437439
267,151,388,17.17662787437439
267,210,388,17.17662787437439
268,185,455,17.243638038635254
268,177,388,17.243638038635254
268,244,455,17.243638038635254
268,244,556,17.24413800239563
268,185,582,17.24413800239563
268,244,624,17.24413800239563
268,118,480,17.24413800239563
268,118,556,17.24413800239563
268,143,590,17.24413800239563
268,151,624,17.24413800239563
268,177,379,17.24413800239563
268,185,379,17.24413800239563
268,151,388,17.24413800239563
268,210,388,17.24413800239563
269,185,480,17.312649726867676
269,177,388,17.312649726867676
269,244,455,17.312649726867676
269,244,556,17.312649726867676
269,219,615,17.312649726867676
269,244,624,17.312649726867676
269,143,480,17.312649726867676
269,143,556,17.312649726867676
269,210,523,17.312649726867676
269,177,649,17.312649726867676
269,185,388,17.312649726867676
269,151,388,17.313150644302368
269,210,388,17.313150644302368
270,185,455,17.38316321372986
270,185,388,17.38316321372986
270,244,455,17.38316321372986
270,244,556,17.38316321372986
270,185,582,17.38316321372986
270,244,624,17.38316321372986
270,143,480,17.38316321372986
270,143,556,17.38316321372986
270,210,523,17.38316321372986
270,151,624,17.38316321372986
270,177,388,17.383663177490234
270,185,379,17.383663177490234
270,151,388,17.383663177490234
270,210,388,17.383663177490234
271,185,455,17.452675342559814
271,177,388,17.452675342559814
271,244,455,17.452675342559814
271,244,556,17.452675342559814
271,177,582,17.452675342559814
271,244,624,17.452675342559814
271,143,480,17.452675342559814
271,143,556,17.452675342559814
271,185,523,17.452675342559814
271,151,624,17.452675342559814
271,177,379,17.452675342559814
271,185,379,17.452675342559814
271,151,388,17.452675342559814
271,210,388,17.452675342559814
272,185,455,17.52568769454956
272,185,388,17.52568769454956
272,244,455,17.52568769454956
272,253,556,17.52568769454956
272,185,582,17.52568769454956
272,244,624,17.52568769454956
272,143,480,17.52568769454956
272,143,556,17.52568769454956
272,210,523,17.52568769454956
272,177,624,17.52568769454956
272,177,379,17.52568769454956
272,185,379,17.52568769454956
272,151,388,17.52568769454956
272,210,388,17.52568769454956
273,185,455,17.602201461791992
273,185,388,17.602201461791992
273,244,455,17.602201461791992
273,253,556,17.602201461791992
273,185,582,17.602201461791992
273,244,624,17.602201461791992
273,143,480,17.602201461791992
273,151,556,17.602201461791992
273,210,514,17.602201461791992
273,177,624,17.602201461791992
273,177,379,17.602201461791992
273,185,379,17.602201461791992
273,151,388,17.602201461791992
273,210,388,17.602701425552368
274,185,455,17.679214477539062
274,185,388,17.679214477539062
274,244,455,17.679214477539062
274,253,556,17.679214477539062
274,185,556,17.679214477539062
274,244,624,17.679214477539062
274,143,480,17.679214477539062
274,151,556,17.679214477539062
274,210,514,17.679214477539062
274,177,649,17.679214477539062
274,177,379,17.679214477539062
274,185,379,17.67971420288086
274,151,388,17.67971420288086
274,219,388,17.67971420288086
275,185,455,17.755226612091064
275,185,388,17.755226612091064
275,244,455,17.755226612091064
275,244,556,17.755226612091064
275,177,556,17.755226612091064
275,244,624,17.755226612091064
275,143,480,17.755226612091064
275,143,556,17.755226612091064
275,210,523,17.755226612091064
275,151,624,17.755226612091064
275,177,379,17.755226612091064
275,185,379,17.755226612091064
275,151,388,17.755226612091064
275,219,388,17.755226612091064
276,185,480,17.83274006843567
276,185,388,17.83274006843567
276,244,455,17.83274006843567
276,244,556,17.83274006843567
276,177,582,17.83274006843567
276,244,624,17.83274006843567
276,143,480,17.83274006843567
276,143,556,17.833240270614624
276,210,523,17.833240270614624
276,177,649,17.833240270614624
276,177,388,17.833240270614624
276,151,388,17.833240270614624
276,219,388,17.833240270614624
277,185,480,17.90775442123413
277,185,388,17.90775442123413
277,244,480,17.90775442123413
277,253,582,17.90775442123413
277,185,582,17.90775442123413
277,244,649,17.90775442123413
277,143,480,17.90775442123413
277,143,556,17.90775442123413
277,210,523,17.90775442123413
277,177,649,17.90775442123413
277,177,388,17.90775442123413
277,185,379,17.90775442123413
277,151,388,17.90775442123413
277,219,388,17.90775442123413
278,185,480,17.982767581939697
278,185,388,17.982767581939697
278,244,480,17.982767581939697
278,253,556,17.982767581939697
278,177,582,17.982767581939697
278,244,624,17.982767581939697
278,143,480,17.982767581939697
278,143,556,17.982767581939697
278,210,523,17.982767581939697
278,177,649,17.982767581939697
278,177,388,17.982767581939697
278,185,379,17.982767581939697
278,151,388,17.982767581939697
278,219,388,17.982767581939697
279,185,480,18.05928087234497
279,185,388,18.05928087234497
279,244,480,18.05928087234497
279,253,582,18.05928087234497
279,185,582,18.05928087234497
279,244,624,18.05928087234497
279,143,480,18.05928087234497
279,151,556,18.05928087234497
279,210,523,18.05928087234497
279,177,649,18.05928087234497
279,177,388,18.05928087234497
279,185,379,18.05928087234497
279,151,388,18.05928087234497
279,219,388,18.05928087234497
280,185,480,18.131293535232544
280,185,388,18.131293535232544
280,244,480,18.131293535232544
280,253,582,18.131293535232544
280,185,590,18.131293535232544
280,244,624,18.131293535232544
280,143,480,18.13179349899292
280,143,556,18.13179349899292
280,151,615,18.13179349899292
280,177,649,18.13179349899292
280,177,388,18.13179349899292
280,210,379,18.13179349899292
280,151,388,18.13179349899292
280,219,388,18.13179349899292
281,185,480,18.204306602478027
281,185,388,18.204306602478027
281,244,455,18.204306602478027
281,253,556,18.204306602478027
281,219,615,18.204306602478027
281,244,624,18.204306602478027
281,143,480,18.204306602478027
281,143,556,18.204306602478027
281,151,590,18.204306602478027
281,177,624,18.204306602478027
281,177,379,18.204306602478027
281,210,379,18.204306602478027
281,151,388,18.204805612564087
281,219,388,18.204805612564087
282,185,480,18.272817850112915
282,185,388,18.272817850112915
282,253,480,18.272817850112915
282,253,556,18.272817850112915
282,219,615,18.272817850112915
282,244,624,18.272817850112915
282,143,480,18.272817850112915
282,143,556,18.272817850112915
282,151,615,18.272817850112915
282,177,624,18.272817850112915
282,177,388,18.272817850112915
282,210,379,18.272817850112915
282,151,388,18.272817850112915
282,219,388,18.272817850112915
283,185,455,18.3418288230896
283,185,388,18.3418288230896
283,253,455,18.3418288230896
283,253,556,18.3418288230896
283,219,615,18.3418288230896
283,244,624,18.3418288230896
283,143,455,18.3418288230896
283,143,556,18.3418288230896
283,151,590,18.3418288230896
283,177,624,18.3418288230896
283,177,379,18.3418288230896
283,210,379,18.3418288230896
283,151,388,18.3418288230896
283,219,388,18.342329025268555
284,210,455,18.412341833114624
284,185,388,18.412341833114624
284,253,455,18.412341833114624
284,253,556,18.412341833114624
284,219,615,18.412341833114624
284,244,624,18.41284227371216
284,143,455,18.41284227371216
284,151,556,18.41284227371216
284,177,590,18.41284227371216
284,177,624,18.41284227371216
284,177,379,18.41284227371216
284,210,379,18.41284227371216
284,151,388,18.41284227371216
284,219,388,18.41284227371216
285,210,455,18.480854272842407
285,185,388,18.480854272842407
285,210,590,18.480854272842407
285,244,624,18.480854272842407
285,151,480,18.480854272842407
285,151,556,18.480854272842407
285,177,590,18.480854272842407
285,177,624,18.480854272842407
285,177,379,18.480854272842407
285,210,379,18.480854272842407
285,151,388,18.480854272842407
285,219,388,18.480854272842407
286,210,455,18.54736590385437
286,185,388,18.54736590385437
286,219,590,18.54736590385437
286,244,615,18.547865867614743
286,143,480,18.547865867614743
286,151,556,18.547865867614743
286,177,590,18.547865867614743
286,177,624,18.547865867614743
286,177,379,18.547865867614743
286,210,379,18.547865867614743
286,151,388,18.547865867614743
286,219,388,18.547865867614743
287,185,455,18.615877866744995
287,185,388,18.615877866744995
287,244,624,18.615877866744995
287,143,455,18.61637806892395
287,143,556,18.61637806892395
287,177,624,18.61637806892395
287,177,379,18.61637806892395
287,210,379,18.61637806892395
287,151,388,18.61637806892395
287,219,388,18.61637806892395
288,185,480,18.68789052963257
288,185,388,18.68789052963257
288,219,615,18.68789052963257
288,244,624,18.68789052963257
288,143,480,18.68789052963257
288,143,556,18.68789052963257
288,151,615,18.68789052963257
288,177,624,18.68789052963257
288,177,379,18.68789052963257
288,210,379,18.68789052963257
288,151,388,18.68789052963257
288,219,388,18.68789052963257
289,185,455,18.7579026222229
289,185,388,18.7579026222229
289,219,615,18.7579026222229
289,244,624,18.7579026222229
289,143,455,18.7579026222229
289,143,556,18.7579026222229
289,151,615,18.7579026222229
289,177,624,18.7579026222229
289,177,379,18.7579026222229
289,210,379,18.7579026222229
289,151,388,18.7579026222229
289,219,388,18.7579026222229
290,185,480,18.828415155410767
290,185,388,18.828415155410767
290,143,480,18.828415155410767
290,143,556,18.828415155410767
290,177,624,18.828415155410767
290,177,379,18.828415155410767
290,210,379,18.828415155410767
290,151,388,18.82891535758972
290,219,388,18.82891535758972
291,185,455,18.890925645828247
291,185,388,18.890925645828247
291,143,455,18.890925645828247
291,143,556,18.890925645828247
291,151,624,18.890925645828247
291,177,379,18.890925645828247
291,210,379,18.890925645828247
291,151,388,18.890925645828247
291,219,388,18.8914258480072
292,185,455,18.953936100006104
292,185,388,18.953936100006104
292,177,548,18.953936100006104
292,143,455,18.954437494277958
292,143,548,18.954437494277958
292,210,523,18.954437494277958
292,151,624,18.954437494277958
292,177,379,18.954437494277958
292,210,379,18.954437494277958
292,151,388,18.954437494277958
292,219,388,18.954437494277958
293,185,455,19.021448135375977
293,185,388,19.021448135375977
293,143,455,19.021448135375977
293,143,556,19.021448135375977
293,151,624,19.021448135375977
293,177,379,19.021448135375977
293,210,379,19.021448135375977
293,151,388,19.021448135375977
293,219,388,19.021448135375977
294,185,455,19.084959506988525
294,185,388,19.084959506988525
294,143,455,19.084959506988525
294,143,556,19.084959506988525
294,151,624,19.084959506988525
294,177,379,19.084959506988525
294,185,379,19.084959506988525
294,151,388,19.084959506988525
294,219,388,19.084959506988525
295,185,455,19.150970697402958
295,185,388,19.150970697402958
295,244,455,19.150970697402958
295,177,556,19.150970697402958
295,244,624,19.150970697402958
295,143,455,19.150970697402958
295,151,556,19.150970697402958
295,219,523,19.150970697402958
295,177,624,19.150970697402958
295,177,379,19.150970697402958
295,210,379,19.150970697402958
295,151,388,19.150970697402958
295,219,388,19.150970697402958
296,185,455,19.21698212623596
296,185,388,19.21698212623596
296,244,455,19.21698212623596
296,177,556,19.21698212623596
296,244,624,19.21698212623596
296,143,455,19.21698212623596
296,143,548,19.21698212623596
296,210,523,19.21698212623596
296,177,624,19.21698212623596
296,177,379,19.21698212623596
296,210,379,19.21698212623596
296,151,388,19.21698212623596
296,219,388,19.21698212623596
297,185,455,19.281994104385376
297,185,388,19.281994104385376
297,244,455,19.281994104385376
297,244,624,19.281994104385376
297,143,455,19.281994104385376
297,143,556,19.281994104385376
297,151,624,19.281994104385376
297,177,379,19.281994104385376
297,185,379,19.281994104385376
297,151,388,19.281994104385376
297,219,388,19.281994104385376
298,185,455,19.3490047454834
298,185,388,19.3490047454834
298,244,455,19.3490047454834
298,219,615,19.3490047454834
298,244,624,19.349504947662357
298,143,455,19.349504947662357
298,143,556,19.349504947662357
298,177,590,19.349504947662357
298,177,624,19.349504947662357
298,177,379,19.349504947662357
298,210,379,19.349504947662357
298,151,388,19.349504947662357
298,219,388,19.349504947662357
299,185,455,19.413015842437744
299,185,388,19.413015842437744
299,244,455,19.413015842437744
299,253,556,19.413015842437744
299,185,582,19.413015842437744
299,244,624,19.413015842437744
299,143,455,19.413015842437744
299,143,556,19.413015842437744
299,151,624,19.413015842437744
299,177,379,19.413015842437744
299,210,379,19.413015842437744
299,151,388,19.413015842437744
299,219,388,19.41351628303528
300,185,455,19.47952771186829
300,185,388,19.47952771186829
300,244,455,19.47952771186829
300,253,556,19.480027437210083
300,244,624,19.480027437210083
300,143,455,19.480027437210083
300,151,556,19.480027437210083
300,177,624,19.480027437210083
300,177,379,19.480027437210083
300,210,379,19.480027437210083
300,151,388,19.480027437210083
300,219,388,19.480027437210083
301,185,455,19.54453945159912
301,185,388,19.54453945159912
301,253,455,19.54453945159912
301,253,582,19.54503917694092
301,244,624,19.54503917694092
301,143,455,19.54503917694092
301,151,556,19.54503917694092
301,177,624,19.54503917694092
301,177,379,19.54503917694092
301,210,379,19.54503917694092
301,151,388,19.54503917694092
301,219,388,19.54503917694092
302,210,455,19.60955023765564
302,185,388,19.60955023765564
302,253,455,19.60955023765564
302,253,556,19.60955023765564
302,185,556,19.60955023765564
302,244,624,19.60955023765564
302,151,455,19.60955023765564
302,151,556,19.60955023765564
302,210,523,19.60955023765564
302,177,624,19.60955023765564
302,177,379,19.60955023765564
302,210,379,19.60955023765564
302,151,388,19.60955023765564
302,219,388,19.60955023765564
303,210,455,19.67656183242798
303,185,388,19.67656183242798
303,253,455,19.67656183242798
303,253,556,19.67656183242798
303,185,556,19.67656183242798
303,253,624,19.67656183242798
303,151,455,19.67656183242798
303,151,556,19.67656183242798
303,210,582,19.67656183242798
303,177,624,19.67656183242798
303,177,379,19.67656183242798
303,210,379,19.67656183242798
303,151,388,19.67656183242798
303,219,388,19.67656183242798
304,210,455,19.741573810577396
304,185,388,19.741573810577396
304,253,455,19.74207329750061
304,253,556,19.74207329750061
304,244,624,19.74207329750061
304,151,455,19.74207329750061
304,151,556,19.74207329750061
304,177,624,19.74207329750061
304,177,379,19.74207329750061
304,210,379,19.74207329750061
304,151,388,19.74207329750061
304,219,388,19.74207329750061
305,210,455,19.803585290908813
305,185,388,19.803585290908813
305,253,455,19.803585290908813
305,253,556,19.803585290908813
305,244,624,19.803585290908813
305,151,455,19.803585290908813
305,151,556,19.803585290908813
305,210,556,19.803585290908813
305,177,624,19.80408549308777
305,177,379,19.80408549308777
305,210,379,19.80408549308777
305,151,388,19.80408549308777
305,219,388,19.80408549308777
306,210,455,19.86709570884705
306,185,388,19.86709570884705
306,253,455,19.86709570884705
306,253,556,19.86759614944458
306,244,624,19.86759614944458
306,143,455,19.86759614944458
306,151,556,19.86759614944458
306,210,556,19.86759614944458
306,177,624,19.86759614944458
306,177,379,19.86759614944458
306,210,379,19.86759614944458
306,151,388,19.86759614944458
306,219,388,19.86759614944458
307,210,455,19.93410706520081
307,185,388,19.93410706520081
307,253,455,19.93410706520081
307,253,556,19.93410706520081
307,244,590,19.93410706520081
307,253,624,19.93410706520081
307,151,455,19.93410706520081
307,151,556,19.93410706520081
307,185,556,19.93410706520081
307,177,624,19.93410706520081
307,185,379,19.93410706520081
307,210,379,19.93410706520081
307,151,388,19.934606790542603
307,219,388,19.934606790542603
308,210,455,19.99711775779724
308,185,388,19.99711775779724
308,253,455,19.99711775779724
308,253,556,19.99711775779724
308,185,556,19.99711775779724
308,244,624,19.99711775779724
308,151,455,19.997618436813354
308,151,556,19.997618436813354
308,185,582,19.997618436813354
308,177,624,19.997618436813354
308,185,379,19.997618436813354
308,210,379,19.997618436813354
308,177,388,19.997618436813354
308,219,388,19.997618436813354
309,210,455,20.07163119316101
309,185,388,20.07163119316101
309,253,455,20.07163119316101
309,253,582,20.07163119316101
309,185,556,20.07163119316101
309,244,624,20.07163119316101
309,143,480,20.07163119316101
309,151,556,20.07163119316101
309,210,523,20.07163119316101
309,177,624,20.07163119316101
309,185,379,20.07163119316101
309,210,379,20.07163119316101
309,151,388,20.07163119316101
309,219,388,20.072130918502808
310,185,455,20.146143674850464
310,185,388,20.146143674850464
310,253,455,20.146143674850464
310,253,556,20.146143674850464
310,244,615,20.146143674850464
310,244,624,20.146143674850464
310,143,480,20.146143674850464
310,143,556,20.146143674850464
310,177,624,20.146143674850464
310,177,379,20.146143674850464
310,210,379,20.146143674850464
310,151,388,20.146143674850464
310,219,388,20.146143674850464
311,185,455,20.21665573120117
311,185,388,20.21715521812439
311,253,455,20.21715521812439
311,253,556,20.21715521812439
311,219,615,20.21715521812439
311,244,624,20.21715521812439
311,143,480,20.21715521812439
311,143,556,20.21715521812439
311,151,615,20.21715521812439
311,177,624,20.21715521812439
311,177,379,20.21715521812439
311,210,379,20.21715521812439
311,151,388,20.21715521812439
311,219,388,20.21715521812439
312,185,455,20.287668466567997
312,185,388,20.287668466567997
312,244,455,20.287668466567997
312,253,556,20.287668466567997
312,185,582,20.287668466567997
312,244,624,20.287668466567997
312,143,455,20.287668466567997
312,143,556,20.287668466567997
312,185,556,20.287668466567997
312,151,624,20.287668466567997
312,177,379,20.287668466567997
312,210,379,20.287668466567997
312,151,388,20.287668466567997
312,219,388,20.287668466567997
313,185,455,20.362180709838867
313,185,388,20.362180709838867
313,244,455,20.362180709838867
313,253,556,20.362180709838867
313,177,556,20.362180709838867
313,244,624,20.362180709838867
313,143,455,20.362180709838867
313,143,556,20.362180709838867
313,210,523,20.362180709838867
313,151,624,20.362180709838867
313,177,379,20.362180709838867
313,210,379,20.362180709838867
313,151,388,20.362180709838867
313,219,388,20.362180709838867
314,185,455,20.436694622039795
314,185,388,20.436694622039795
314,244,455,20.436694622039795
314,253,556,20.436694622039795
314,185,556,20.436694622039795
314,244,624,20.436694622039795
314,143,455,20.436694622039795
314,143,556,20.436694622039795
314,185,582,20.436694622039795
314,151,624,20.436694622039795
314,177,379,20.436694622039795
314,210,379,20.436694622039795
314,151,388,20.436694622039795
314,219,388,20.436694622039795
315,185,455,20.50820660591125
315,185,388,20.508707284927368
315,244,455,20.508707284927368
315,253,556,20.508707284927368
315,177,556,20.508707284927368
315,244,615,20.508707284927368
315,143,455,20.508707284927368
315,143,548,20.508707284927368
315,210,548,20.508707284927368
315,177,624,20.508707284927368
315,177,379,20.508707284927368
315,185,379,20.508707284927368
315,151,388,20.508707284927368
315,219,388,20.508707284927368
316,185,455,20.57971978187561
316,185,388,20.57971978187561
316,244,455,20.57971978187561
316,244,556,20.57971978187561
316,177,556,20.57971978187561
316,244,624,20.57971978187561
316,143,455,20.57971978187561
316,143,548,20.57971978187561
316,210,523,20.57971978187561
316,151,624,20.57971978187561
316,177,379,20.58021879196167
316,185,379,20.58021879196167
316,151,388,20.58021879196167
316,219,388,20.58021879196167
317,185,455,20.65773296356201
317,185,388,20.65773296356201
317,244,455,20.65773296356201
317,244,556,20.65773296356201
317,177,556,20.65773296356201
317,244,624,20.65773296356201
317,143,455,20.65773296356201
317,143,556,20.65773296356201
317,185,556,20.65773296356201
317,151,624,20.65773296356201
317,177,379,20.65773296356201
317,185,379,20.65773296356201
317,151,388,20.65773296356201
317,219,388,20.65773296356201
318,185,455,20.733746767044067
318,185,388,20.733746767044067
318,244,455,20.733746767044067
318,244,556,20.734246969223022
318,177,548,20.734246969223022
318,244,624,20.734246969223022
318,143,455,20.734246969223022
318,143,556,20.734246969223022
318,151,624,20.734246969223022
318,177,379,20.734246969223022
318,185,379,20.734246969223022
318,151,388,20.734246969223022
318,219,388,20.734246969223022
319,185,455,20.80725860595703
319,185,388,20.80725860595703
319,244,455,20.80725860595703
319,253,556,20.80725860595703
319,244,624,20.80725860595703
319,143,455,20.80725860595703
319,143,556,20.807759046554565
319,185,523,20.807759046554565
319,177,624,20.807759046554565
319,177,379,20.807759046554565
319,185,379,20.807759046554565
319,151,388,20.807759046554565
319,219,388,20.807759046554565
320,185,455,20.877771615982056
320,185,388,20.877771615982056
320,244,455,20.877771615982056
320,253,556,20.877771615982056
320,185,556,20.877771615982056
320,244,624,20.877771615982056
320,143,480,20.877771615982056
320,143,556,20.877771615982056
320,210,523,20.877771615982056
320,177,624,20.877771615982056
320,177,379,20.87827086448669
320,185,379,20.87827086448669
320,151,388,20.87827086448669
320,219,388,20.87827086448669
321,185,455,20.952784061431885
321,185,388,20.952784061431885
321,244,455,20.952784061431885
321,244,556,20.952784061431885
321,185,556,20.952784061431885
321,244,624,20.952784061431885
321,143,480,20.952784061431885
321,151,556,20.952784061431885
321,210,514,20.952784061431885
321,177,649,20.952784061431885
321,177,379,20.952784061431885
321,185,379,20.952784061431885
321,151,388,20.952784061431885
321,210,388,20.952784061431885
322,185,455,21.031296968460083
322,185,388,21.031296968460083
322,244,455,21.031296968460083
322,253,556,21.031296968460083
322,185,556,21.031296968460083
322,244,624,21.031296968460083
322,143,480,21.031296968460083
322,151,556,21.031296968460083
322,210,514,21.031296968460083
322,177,649,21.031296968460083
322,177,379,21.031296968460083
322,185,379,21.031296968460083
322,151,388,21.031296968460083
322,210,388,21.03179717063904
323,185,455,21.108810424804688
323,185,388,21.108810424804688
323,244,455,21.108810424804688
323,244,556,21.108810424804688
323,177,582,21.108810424804688
323,244,624,21.108810424804688
323,143,480,21.108810424804688
323,143,556,21.108810424804688
323,210,523,21.109310626983643
323,151,624,21.109310626983643
323,177,379,21.109310626983643
323,185,379,21.109310626983643
323,151,388,21.109310626983643
323,210,388,21.109310626983643
324,185,455,21.184324502944943
324,177,388,21.184324502944943
324,244,455,21.184324502944943
324,244,556,21.184324502944943
324,177,556,21.184324502944943
324,244,624,21.184324502944943
324,143,480,21.184324502944943
324,143,556,21.184324502944943
324,210,523,21.184324502944943
324,151,624,21.18482494354248
324,177,379,21.18482494354248
324,185,379,21.18482494354248
324,151,388,21.18482494354248
324,210,388,21.18482494354248
325,185,455,21.25733733177185
325,177,388,21.25733733177185
325,244,455,21.25733733177185
325,244,556,21.25733733177185
325,151,556,21.25733733177185
325,244,624,21.25733733177185
325,118,480,21.25733733177185
325,143,556,21.25733733177185
325,177,556,21.25733733177185
325,151,624,21.25733733177185
325,177,379,21.25733733177185
325,185,379,21.25733733177185
325,143,388,21.25733733177185
325,210,388,21.25733733177185
326,185,455,21.331849813461304
326,177,388,21.331849813461304
326,244,455,21.331849813461304
326,244,556,21.331849813461304
326,177,556,21.331849813461304
326,244,624,21.331849813461304
326,118,480,21.331849813461304
326,143,556,21.331849813461304
326,151,590,21.332350492477417
326,151,624,21.332350492477417
326,151,379,21.332350492477417
326,185,379,21.332350492477417
326,143,388,21.332350492477417
326,210,388,21.332350492477417
327,185,455,21.40436315536499
327,177,388,21.40436315536499
327,244,455,21.40436315536499
327,244,556,21.40436315536499
327,177,556,21.40436315536499
327,244,624,21.40486311912537
327,118,480,21.40486311912537
327,143,556,21.40486311912537
327,177,582,21.40486311912537
327,151,624,21.40486311912537
327,151,379,21.40486311912537
327,185,379,21.40486311912537
327,143,388,21.40486311912537
327,210,388,21.40486311912537
328,1695,548,21.469374418258667
328,185,455,21.47037410736084
328,177,388,21.47037410736084
328,244,455,21.47037410736084
328,244,556,21.47087454795837
328,177,556,21.47087454795837
328,244,624,21.47087454795837
328,118,480,21.47087454795837
328,143,556,21.47087454795837
328,151,590,21.47087454795837
328,151,624,21.47087454795837
328,151,379,21.47087454795837
328,185,379,21.47087454795837
328,143,388,21.47087454795837
328,210,388,21.47087454795837
329,185,455,21.53638601303101
329,177,388,21.53638601303101
329,244,455,21.53638601303101
329,244,556,21.53638601303101
329,177,556,21.53638601303101
329,244,624,21.53638601303101
329,118,480,21.53638601303101
329,143,556,21.53638601303101
329,177,582,21.53638601303101
329,151,624,21.53638601303101
329,151,388,21.53638601303101
329,185,379,21.53638601303101
329,143,388,21.53638601303101
329,210,388,21.53638601303101
330,1695,548,21.60189747810364
330,185,455,21.60289740562439
330,177,388,21.60289740562439
330,244,455,21.60289740562439
330,244,556,21.60289740562439
330,177,556,21.60289740562439
330,244,624,21.60289740562439
330,118,480,21.60289740562439
330,143,556,21.60289740562439
330,151,615,21.60289740562439
330,151,624,21.60289740562439
330,151,388,21.60289740562439
330,185,379,21.60289740562439
330,143,388,21.60289740562439
330,210,388,21.60289740562439
331,177,480,21.665907382965088
331,177,388,21.665907382965088
331,244,455,21.665907382965088
331,244,556,21.665907382965088
331,177,582,21.665907382965088
331,244,624,21.665907382965088
331,118,480,21.665907382965088
331,143,556,21.666407585144043
331,151,615,21.666407585144043
331,151,624,21.666407585144043
331,151,388,21.666407585144043
331,185,379,21.666407585144043
331,143,388,21.666407585144043
331,210,388,21.666407585144043
332,177,480,21.725919008255005
332,177,388,21.725919008255005
332,244,455,21.725919008255005
332,244,556,21.725919008255005
332,185,582,21.725919008255005
332,244,624,21.725919008255005
332,118,480,21.725919008255005
332,118,556,21.725919008255005
332,151,615,21.725919008255005
332,151,624,21.725919008255005
332,151,388,21.725919008255005
332,185,379,21.725919008255005
332,143,388,21.725919008255005
332,210,388,21.725919008255005
333,177,455,21.788428783416748
333,177,388,21.788428783416748
333,244,455,21.788428783416748
333,244,556,21.78892970085144
333,185,590,21.78892970085144
333,219,624,21.78892970085144
333,118,480,21.78892970085144
333,118,556,21.78892970085144
333,143,615,21.78892970085144
333,143,649,21.78892970085144
333,151,388,21.78892970085144
333,177,379,21.78892970085144
333,143,388,21.78892970085144
333,210,388,21.78892970085144
334,177,480,21.850440740585327
334,177,388,21.850440740585327
334,244,455,21.850440740585327
334,244,556,21.850440740585327
334,185,590,21.850440740585327
334,219,624,21.850440740585327
334,118,480,21.850440740585327
334,118,556,21.850440740585327
334,151,615,21.850440740585327
334,143,649,21.850440740585327
334,151,388,21.850440740585327
334,185,379,21.850440740585327
334,143,388,21.850440740585327
334,210,388,21.850440740585327
335,1535,447,21.91295170783997
335,177,480,21.913450956344604
335,177,388,21.913450956344604
335,244,455,21.913450956344604
335,244,556,21.91395211219788
335,185,590,21.91395211219788
335,219,624,21.91395211219788
335,118,480,21.91395211219788
335,118,556,21.91395211219788
