frame nummer,x1=,y1=,x2=,y2=,time=
189,65,397,214,638,17.351629495620728
190,65,397,214,636,17.430541515350342
191,66,396,215,635,17.507036209106445
192,67,393,216,632,17.584946632385254
193,67,393,216,632,17.66168451309204
194,69,394,217,632,17.739702463150024
195,65,393,216,632,17.815997838974
196,66,391,216,631,17.89368486404419
197,67,391,217,630,17.97021508216858
197,815,154,1014,550,17.97021508216858
198,67,391,217,630,18.047871589660645
199,69,391,218,629,18.124897718429565
199,833,154,1017,549,18.124897718429565
200,70,390,219,627,18.20169353485108
201,71,390,220,627,18.27871823310852
202,74,389,223,627,18.35569477081299
203,77,389,224,626,18.43292737007141
204,78,387,225,625,18.509620189666748
205,80,388,228,626,18.588382482528687
206,82,387,228,625,18.66486883163452
207,81,385,228,623,18.743380546569824
208,80,383,228,622,18.819349765777588
209,80,379,226,619,18.897884130477905
210,802,160,1251,695,18.97381043434143
210,79,380,226,618,18.97381043434143
211,794,152,1243,662,19.051401376724243
211,78,376,225,616,19.051401376724243
212,78,373,225,614,19.129462718963623
213,78,373,225,613,19.205767393112183
214,78,372,225,612,19.28328514099121
215,78,370,224,610,19.360801696777344
216,78,369,224,609,19.4395170211792
217,79,369,225,608,19.51581573486328
218,79,367,226,608,19.59339141845703
219,80,365,226,607,19.669569730758667
220,80,364,226,605,19.746091842651367
221,80,365,226,605,19.82339453697205
222,79,364,227,605,19.900972604751587
223,79,362,226,602,19.97871947288513
224,79,361,226,601,20.05470848083496
225,80,362,226,602,20.133129596710205
226,80,362,226,602,20.20940327644348
227,80,360,226,600,20.28575849533081
228,80,359,226,600,20.36377620697021
229,80,360,227,600,20.440011501312256
230,81,359,227,599,20.51665306091309
231,80,358,227,598,20.59419822692871
232,81,358,227,598,20.671730041503903
233,82,358,228,598,20.748252391815186
234,82,357,228,597,20.825428247451782
235,82,355,229,596,20.90291309356689
236,84,357,230,597,20.979941606521606
237,86,357,232,597,21.0562264919281
238,86,357,233,596,21.13424277305603
239,89,354,233,595,21.21116662025452
240,89,355,234,595,21.28818130493164
241,91,355,235,595,21.36515760421753
242,91,354,235,594,21.44141173362732
243,91,353,235,593,21.518659114837646
244,91,354,235,594,21.596285104751587
245,92,354,236,594,21.673663854599
246,91,353,235,593,21.750189065933228
247,91,351,235,593,21.82759952545166
248,91,350,235,592,21.905117750167847
249,92,350,236,591,21.982244968414307
250,92,351,237,591,22.05869174003601
251,93,351,238,593,22.13681960105896
251,814,124,948,481,22.13681960105896
252,95,351,239,592,22.21433591842652
252,820,123,950,481,22.21433591842652
253,99,351,241,592,22.291350841522217
254,102,351,245,591,22.369441270828247
255,105,351,246,591,22.446775913238525
256,106,353,248,593,22.523101806640625
257,110,353,248,593,22.601136445999146
258,112,354,252,593,22.6781587600708
259,115,354,255,592,22.755682468414307
259,825,127,959,484,22.755682468414307
260,115,352,256,591,22.833614587783813
260,826,124,959,482,22.833614587783813
261,115,350,257,590,22.910632848739624
262,116,349,257,589,22.987592458724976
263,117,349,258,590,23.066107034683228
264,118,350,259,590,23.1419415473938
265,117,348,258,589,23.21901774406433
266,116,348,258,589,23.29746413230896
267,116,348,258,589,23.374144315719604
268,117,349,259,589,23.451334714889526
269,119,350,260,589,23.528955459594727
270,119,350,260,589,23.607483386993408
271,118,349,259,589,23.682957887649536
272,119,349,260,589,23.76162838935852
273,121,350,262,589,23.838545560836792
274,122,351,263,590,23.91628336906433
275,124,350,262,590,23.99245047569275
276,126,352,264,590,24.068792581558228
277,128,351,265,590,24.1457839012146
278,128,352,265,590,24.222453832626343
279,129,352,265,591,24.30151104927063
280,129,351,266,589,24.37795615196228
281,130,350,266,589,24.45467185974121
282,130,351,267,589,24.53320288658142
283,131,350,268,589,24.61000680923462
284,132,351,269,589,24.68696451187133
285,133,350,268,589,24.764285802841187
286,133,350,269,588,24.84096002578736
287,132,348,268,587,24.918977975845337
288,131,348,268,586,24.9964656829834
289,130,348,268,585,25.07314324378968
290,130,349,268,587,25.150171995162964
291,129,347,267,585,25.22869634628296
292,128,346,266,585,25.305980443954468
293,128,347,265,585,25.382466554641724
294,127,347,265,585,25.4602963924408
295,126,346,265,585,25.53733515739441
296,126,346,265,585,25.61465072631836
297,128,347,266,587,25.69117259979248
298,129,348,266,588,25.76835799217224
299,130,347,267,586,25.8446524143219
300,131,347,268,586,25.922976970672607
301,131,347,268,586,26.000264406204224
302,131,346,269,585,26.076935529708862
303,133,346,269,585,26.153959274291992
304,134,347,270,584,26.23249292373657
305,133,347,270,584,26.30990505218506
306,133,347,270,585,26.385915994644165
307,133,349,270,587,26.4646577835083
308,133,349,270,588,26.541182279586792
309,132,349,269,588,26.617857217788696
310,131,348,269,588,26.69518208503723
311,131,348,268,587,26.77220606803894
312,130,348,267,587,26.849242210388184
313,129,346,266,586,26.92769241333008
314,129,347,266,585,27.003982305526733
315,128,346,265,584,27.0801808834076
316,127,346,265,585,27.15870213508606
317,126,345,264,585,27.23721432685852
318,124,346,264,585,27.31343603134156
319,124,348,264,588,27.39101886749268
320,123,349,263,588,27.46800208091736
321,121,350,262,590,27.54517889022827
322,120,350,261,589,27.622647762298584
323,118,351,260,590,27.69965863227844
324,117,349,259,590,27.77551031112671
325,115,350,257,590,27.85231995582581
326,115,351,256,590,27.93133568763733
327,114,350,255,590,28.007707357406616
328,115,351,255,590,28.084036350250244
329,733,60,1552,1012,28.16201043128968
329,114,352,255,591,28.16201043128968
330,112,352,254,592,28.238881587982178
331,112,352,254,592,28.3155620098114
332,112,351,253,592,28.39301371574402
333,111,353,252,593,28.46987652778625
334,111,352,251,592,28.547019720077515
335,111,353,250,593,28.62470984458924
336,111,354,250,594,28.70220923423767
337,110,354,249,593,28.778716325759888
338,109,353,249,593,28.85573101043701
339,108,353,249,593,28.93252420425415
340,108,355,249,595,29.012035608291622
341,108,355,248,595,29.08700895309448
342,108,355,248,595,29.16486167907715
343,107,355,248,596,29.241957902908325
344,106,357,247,596,29.31853127479553
345,105,357,247,597,29.39753651618957
346,106,358,247,599,29.47465467453003
347,106,360,247,599,29.55152702331543
348,103,358,246,598,29.628379821777344
349,101,358,245,598,29.70536732673645
350,100,358,244,598,29.782694816589355
351,99,358,243,599,29.86120915412903
352,98,358,242,599,29.93803882598877
353,96,360,241,599,30.01482319831848
354,96,361,240,599,30.091535091400143
355,95,361,239,600,30.16904926300049
356,94,361,238,600,30.245906829833984
357,93,360,237,599,30.323055028915405
358,92,361,236,599,30.40107703208924
359,91,362,236,601,30.47752499580384
360,90,362,235,602,30.55504322052002
361,89,361,234,601,30.63406991958618
362,88,362,233,601,30.710060358047485
363,88,364,233,603,30.786726236343384
364,87,364,232,603,30.863719701766968
365,85,362,230,602,30.940735578536987
366,84,363,228,602,31.017395734786987
367,84,364,228,603,31.09492039680481
368,84,365,228,604,31.17204976081848
369,84,365,228,604,31.24951267242432
370,84,366,229,606,31.32623028755188
371,82,366,228,606,31.40322780609131
372,82,367,228,608,31.479756832122803
