frame nummer,x1=,y1=,x2=,y2=,time=
238,86,355,232,597,19.89404582977295
239,88,354,232,596,19.97007393836975
240,89,354,233,597,20.048592567443848
241,91,354,234,597,20.12561321258545
242,91,353,234,595,20.20262742042541
243,91,352,235,594,20.28088402748108
244,92,353,235,595,20.35991215705872
245,93,353,235,595,20.43844318389893
246,91,352,235,594,20.51499843597412
247,90,350,235,592,20.591514348983765
248,91,350,235,591,20.66805458068848
249,91,350,235,592,20.745551586151123
250,93,350,236,592,20.82221031188965
251,94,351,238,592,20.900675535202023
252,96,351,239,591,20.974201679229736
253,98,350,241,591,21.05221605300904
254,100,350,245,591,21.128727912902832
255,103,350,247,591,21.206417322158813
256,105,353,247,592,21.283462285995483
257,111,353,249,593,21.36098599433899
258,112,354,251,593,21.438528299331665
259,115,354,255,593,21.51556301116944
259,830,128,959,487,21.51556301116944
260,116,352,257,591,21.59304165840149
260,851,124,960,479,21.59304165840149
261,116,350,257,591,21.67059302330017
262,118,349,257,590,21.747874975204468
263,118,349,258,590,21.82490181922913
264,119,350,259,591,21.90293264389038
265,119,348,258,589,21.97871780395508
266,117,347,258,589,22.05722951889038
267,117,347,258,589,22.135246753692627
268,119,348,259,589,22.21277642250061
269,120,349,260,590,22.2902090549469
270,121,349,260,590,22.36773419380188
271,120,348,259,589,22.44485569000244
272,121,348,260,589,22.521472692489624
273,121,348,262,589,22.598684072494507
274,123,350,263,590,22.676203727722168
275,124,349,263,590,22.75608205795288
276,124,351,265,591,22.83309292793274
277,126,351,266,590,22.911110639572144
278,126,352,266,590,22.9856538772583
279,128,352,266,591,23.06268835067749
280,129,351,267,589,23.139564037323
281,129,349,267,589,23.216602563858032
282,129,351,268,589,23.295400381088257
283,131,351,269,589,23.3719003200531
284,132,350,269,589,23.44955348968506
285,133,349,269,589,23.52658224105835
286,133,349,270,588,23.6048743724823
287,132,347,270,588,23.68240213394165
288,130,347,269,586,23.7584285736084
289,129,347,269,586,23.836459636688232
290,129,348,269,588,23.91326379776001
291,128,347,268,587,23.98994469642639
292,126,345,266,586,24.066962242126465
293,124,346,266,586,24.14447522163391
294,124,346,265,586,24.2219877243042
295,123,344,265,586,24.30029845237732
296,124,344,265,586,24.37682604789734
297,126,346,267,588,24.454216241836548
298,128,347,267,588,24.530892610549927
299,130,347,269,588,24.60789728164673
300,131,347,269,588,24.68592476844788
301,131,348,269,587,24.76628518104553
302,132,346,269,586,24.844315767288208
303,132,346,270,587,24.922367334365845
304,134,347,271,586,24.99824070930481
305,133,347,270,586,25.075256824493408
306,133,347,270,586,25.15277910232544
307,134,349,271,588,25.230297088623047
308,134,348,271,588,25.30831933021545
309,133,348,270,588,25.382404088974
310,131,347,270,588,25.45942640304565
311,131,347,269,588,25.53525471687317
312,129,347,268,587,25.613093852996823
313,128,347,266,586,25.69061160087585
314,127,345,266,586,25.76814293861389
315,126,344,266,585,25.845141887664795
316,124,344,266,586,25.92251873016357
317,124,344,264,585,25.99904441833496
318,123,345,264,586,26.07706594467163
319,124,347,264,589,26.154576301574707
320,123,348,263,589,26.23240685462952
321,122,349,262,589,26.308431148529053
322,122,349,262,590,26.38595032691956
323,867,48,1640,1013,26.464491605758667
323,120,351,260,591,26.464491605758667
324,856,49,1634,1013,26.54052233695984
324,119,349,259,590,26.54052233695984
325,117,350,257,591,26.61904644966125
326,115,351,255,591,26.69525909423828
327,115,350,255,590,26.77327561378479
328,115,350,255,590,26.84979367256165
329,738,65,1551,1013,26.92780423164368
329,114,352,255,591,26.92780423164368
330,114,352,254,592,27.00381684303284
331,113,351,253,591,27.081356287002563
332,113,351,252,591,27.16088485717773
333,112,353,252,593,27.238406896591187
334,111,352,251,591,27.31510615348816
335,112,353,251,593,27.39175152778625
336,112,354,251,594,27.46876859664917
337,111,354,250,594,27.54678988456726
338,110,353,250,594,27.62282538414001
339,110,353,250,595,27.70136332511902
340,110,355,250,596,27.774877548217773
341,109,354,249,596,27.852887630462646
342,109,355,249,596,27.929779767990112
343,108,355,248,597,28.006774187088013
344,106,355,248,597,28.084774017333984
345,106,355,247,598,28.16128635406494
346,105,357,247,600,28.23941898345948
347,105,359,247,600,28.314944744110107
348,102,357,246,598,28.39346385002136
349,100,357,245,598,28.47001028060913
350,100,358,244,599,28.54727602005005
351,99,358,244,600,28.624307870864868
352,98,358,242,599,28.70261788368225
353,97,359,241,601,28.778646230697632
354,97,360,240,601,28.856433868408203
355,97,360,239,602,28.932934045791622
356,95,360,238,601,29.010416984558105
357,93,360,236,601,29.088595151901245
358,92,360,236,602,29.16461706161499
359,92,361,235,603,29.24263882637024
360,91,362,235,604,29.3196668624878
361,90,361,234,603,29.3966920375824
362,89,361,233,604,29.473961353302
363,89,363,233,605,29.55551695823669
364,88,364,232,605,29.633037567138672
365,87,362,230,604,29.71105074882508
366,85,362,228,604,29.786137580871586
367,85,363,228,605,29.861655235290527
368,86,364,228,606,29.94017219543457
369,86,364,228,606,30.016693592071533
370,86,365,228,608,30.09422731399536
371,84,366,228,607,30.171967029571533
372,84,367,228,608,30.24948787689209
373,84,367,228,608,30.32699942588806
374,81,367,228,608,30.40412425994873
375,79,368,227,610,30.480944633483887
376,78,370,226,610,30.55899119377136
377,78,369,226,610,30.6355197429657
378,80,370,227,612,30.71355509757996
379,80,371,227,612,30.791282892227173
380,79,371,226,612,30.86830186843872
381,78,372,225,612,30.9458236694336
382,76,372,225,615,31.02184772491455
383,76,372,224,615,31.09942936897278
384,76,371,224,614,31.175944089889526
385,74,371,223,612,31.25298023223877
386,74,371,221,612,31.33050227165222
387,72,370,220,613,31.408020973205566
388,71,369,219,613,31.48554944992065
389,70,369,218,612,31.566381216049194
390,71,369,218,610,31.64240145683289
391,70,367,217,610,31.71963334083557
392,68,371,216,612,31.79816102981568
393,67,373,214,614,31.87413501739502
394,66,372,214,613,31.952624559402462
395,67,372,215,614,32.02866005897522
396,67,371,215,613,32.1076717376709
397,67,372,215,614,32.18170976638794
398,66,373,214,616,32.25844049453735
399,66,373,214,615,32.335973262786865
400,65,373,213,615,32.41316509246826
401,65,372,213,613,32.489795446395874
402,65,372,213,613,32.56682538986206
403,64,372,212,614,32.64436984062195
404,61,371,211,614,32.72188782691956
405,60,370,210,614,32.79969048500061
406,61,370,211,614,32.87671995162964
407,61,370,211,613,32.954731464385986
408,61,373,211,615,33.032307863235474
409,63,375,211,617,33.109816551208496
410,61,373,211,616,33.1873095035553
411,59,372,209,615,33.26482367515564
412,58,372,208,616,33.341854095458984
413,56,372,206,616,33.41938257217407
414,55,371,204,615,33.49641418457031
415,51,371,202,614,33.57444739341736
416,50,370,200,614,33.65047216415405
417,49,370,199,614,33.72800278663635
418,49,371,200,616,33.80502152442932
419,49,371,200,614,33.88281059265137
420,50,371,200,616,33.96284294128418
421,50,373,201,618,34.040369749069214
422,51,375,202,619,34.11678886413574
423,52,374,203,619,34.19416379928589
424,52,374,203,618,34.271498680114746
425,52,374,203,619,34.34902381896973
426,53,375,204,620,34.42674422264099
427,54,375,204,619,34.50295615196228
428,53,375,204,618,34.580321073532104
429,53,375,204,619,34.65782904624939
430,53,376,205,621,34.73490881919861
431,53,376,204,621,34.81193661689758
432,53,378,204,621,34.889962673187256
433,54,379,205,623,34.96497440338135
434,640,186,1312,1014,35.04232215881348
434,55,380,206,624,35.04232215881348
435,635,184,1308,1014,35.1188485622406
435,56,379,206,623,35.1188485622406
436,54,379,205,621,35.1973602771759
437,632,240,1298,1014,35.27416229248047
437,55,380,206,623,35.27416229248047
438,56,380,207,622,35.351176261901855
439,58,379,208,621,35.42768883705139
440,58,378,209,621,35.50533127784729
441,58,378,209,620,35.582170724868774
442,61,378,210,621,35.66019415855408
443,61,379,211,621,35.73715782165527
444,63,376,212,619,35.81394028663635
445,65,375,213,618,35.890862226486206
446,66,376,215,619,35.96838736534119
447,68,376,216,619,36.046355962753296
448,69,376,218,618,36.12316346168518
449,71,374,219,615,36.1999716758728
450,72,373,220,615,36.27749967575073
451,74,373,222,615,36.35501337051392
452,75,372,223,616,36.4325008392334
453,76,373,224,616,36.50803089141846
454,76,375,225,617,36.5868444442749
455,76,374,224,616,36.662885427474976
456,77,375,226,618,36.74384665489197
457,78,378,226,619,36.81936478614807
458,78,378,227,618,36.89823246002197
459,81,374,228,617,36.97125577926636
460,82,376,228,619,37.04927849769592
461,84,378,229,620,37.1268048286438
462,84,374,230,618,37.2038152217865
463,86,373,230,616,37.28150510787964
464,86,372,230,615,37.35784101486206
465,86,373,231,616,37.43635129928589
466,88,373,232,616,37.512373208999634
467,87,373,232,616,37.590208768844604
468,88,373,232,615,37.66674208641052
469,87,372,231,615,37.743778228759766
470,87,372,231,612,37.821707248687744
471,86,373,232,613,37.89915871620178
472,89,373,233,614,37.97467064857483
473,92,376,236,616,38.05269002914429
474,92,376,237,617,38.13050937652588
475,93,375,237,615,38.20701289176941
476,95,375,239,615,38.28553724288941
477,96,375,240,616,38.36202049255371
478,96,372,241,613,38.43902969360352
479,96,371,241,612,38.51655387878418
480,97,370,242,611,38.59408640861511
481,97,370,243,611,38.672611713409424
482,98,369,243,612,38.752891302108765
483,99,369,243,612,38.82920813560486
484,99,367,243,609,38.90772819519043
485,98,366,243,608,38.9801652431488
486,98,365,243,608,39.05788326263428
487,99,366,244,607,39.13540935516357
488,100,367,244,607,39.21243643760681
489,101,366,245,608,39.29035568237305
490,101,366,246,608,39.36703395843506
491,102,364,247,607,39.445075035095215
492,103,364,247,607,39.52159118652344
493,103,365,247,608,39.59919428825378
494,103,365,247,608,39.67772126197815
495,102,365,247,608,39.754255056381226
496,102,366,247,608,39.83102583885193
497,102,367,247,609,39.90804290771485
498,103,369,247,609,39.986079692840576
499,103,369,247,610,40.06362223625183
500,103,369,247,610,40.14086675643921
501,106,369,247,610,40.21790289878845
502,109,370,249,611,40.29542136192322
503,108,368,248,608,40.37243866920471
504,107,368,248,608,40.44945621490479
505,141,280,320,544,40.52683997154236
506,144,282,322,548,40.60388731956482
507,144,284,322,550,40.68239116668701
508,148,289,324,552,40.76241254806519
509,152,296,327,557,40.83942604064941
510,158,297,331,556,40.91722822189331
511,162,296,334,556,40.99426341056824
512,165,296,337,555,41.06997394561768
513,171,297,341,556,41.14872097969055
514,176,299,348,557,41.2252402305603
514,0,294,38,555,41.2252402305603
515,182,298,352,559,41.30275774002075
516,182,298,352,559,41.376718044281006
517,0,200,54,560,41.45304989814758
522,203,307,371,563,41.839940786361694
541,193,333,361,589,43.31081891059876
543,192,336,360,591,43.46444487571716
544,191,337,360,591,43.54239368438721
545,191,340,361,593,43.61943435668945
546,191,340,361,594,43.69773769378662
547,191,341,361,595,43.77175974845886
548,190,342,362,597,43.847771644592285
550,190,342,357,597,44.00269937515259
551,190,342,357,598,44.08090019226074
569,189,353,357,608,45.47196316719055
570,189,354,356,608,45.552438497543335
571,189,352,356,607,45.62890386581421
572,189,353,356,608,45.706700801849365
573,187,353,356,608,45.78123497962952
574,186,354,356,609,45.85808420181274
575,185,354,355,608,45.93508243560791
576,185,354,355,609,46.01410365104675
577,186,357,355,610,46.08975338935852
578,185,358,355,610,46.16694903373718
579,185,357,355,609,46.24475884437561
579,0,252,48,608,46.24475884437561
580,185,359,355,610,46.32177472114563
581,185,360,356,610,46.39978575706482
581,0,244,49,610,46.39978575706482
582,185,359,356,610,46.47633481025696
582,0,242,50,609,46.47683477401733
583,185,359,355,610,46.55353116989136
583,0,243,50,609,46.55353116989136
584,185,359,356,610,46.63055396080017
584,0,241,49,609,46.63055396080017
585,185,359,356,610,46.70876860618591
585,0,255,48,611,46.70876860618591
586,186,358,355,611,46.78593873977661
586,0,236,50,609,46.78593873977661
587,185,357,355,610,46.86246538162232
587,0,239,49,608,46.86246538162232
588,185,358,355,609,46.94072389602661
588,0,235,50,609,46.94072389602661
589,186,355,355,609,47.01773929595947
589,0,242,48,608,47.01773929595947
590,186,355,354,609,47.09525418281555
590,0,244,48,608,47.09525418281555
591,185,357,355,610,47.172274589538574
591,0,242,49,609,47.172274589538574
592,186,358,355,611,47.24878478050232
592,0,234,50,609,47.24878478050232
593,186,358,355,611,47.32580900192261
593,0,236,50,609,47.32580900192261
594,0,235,50,608,47.40361785888672
595,0,256,51,608,47.48045110702515
596,0,260,51,609,47.56110453605652
597,0,258,50,610,47.63863158226013
598,0,249,51,608,47.71614718437195
599,187,358,355,608,47.79293465614319
599,0,247,51,608,47.79293465614319
600,187,359,355,609,47.87046456336975
600,0,253,52,609,47.87046456336975
601,187,359,355,610,47.94848346710205
601,0,247,52,610,47.94848346710205
602,0,242,52,609,48.02549743652344
603,0,240,52,609,48.102942943573
604,0,247,52,608,48.17961311340332
605,0,242,52,609,48.25614786148071
606,0,250,51,610,48.33344483375549
607,0,253,52,610,48.40997052192688
608,0,248,52,610,48.48798871040344
609,0,250,53,609,48.56152391433716
611,0,256,53,610,48.71599817276001
638,0,291,58,615,50.80586671829224
704,82,322,198,508,55.904359579086304
705,81,322,198,510,55.980881214141846
706,80,321,197,508,56.05791068077088
707,78,321,194,507,56.13622689247131
712,44,321,190,510,56.52235150337219
741,32,317,178,505,58.75919842720032
743,760,218,828,513,58.91470146179199
775,29,316,175,504,61.39099454879761
776,27,315,177,503,61.46900796890259
777,26,315,177,504,61.546534061431885
778,24,317,177,505,61.62354493141174
779,28,318,178,506,61.70156168937683
780,35,318,178,506,61.77439260482788
781,35,319,178,507,61.85228896141052
