frame nummer,x1=,y1=,x2=,y2=,time=
111,767,187,1001,613,11.257694721221924
112,215,325,799,1067,11.330211639404297
112,1136,158,1615,1067,11.330211639404297
112,0,394,164,688,11.330211639404297
112,1069,250,1260,609,11.330211639404297
112,1465,250,1638,604,11.330211639404297
112,766,187,973,612,11.330211639404297
113,218,324,803,1067,11.407593965530396
113,1149,154,1608,1066,11.407593965530396
113,0,393,164,687,11.407593965530396
113,1069,250,1260,609,11.407593965530396
113,764,185,1003,611,11.407593965530396
113,1469,249,1673,604,11.407593965530396
114,222,325,808,1067,11.484612464904785
114,1148,156,1601,1067,11.484612464904785
114,0,393,164,688,11.484612464904785
114,766,186,1005,612,11.484612464904785
114,1069,250,1263,610,11.485113382339478
114,1472,249,1664,605,11.485113382339478
115,224,324,813,1067,11.561781167984009
115,1148,152,1596,1066,11.561781167984009
115,0,392,165,686,11.561781167984009
115,1069,248,1264,610,11.561781167984009
115,750,185,1005,611,11.561781167984009
115,1471,248,1652,605,11.561781167984009
116,226,324,821,1067,11.639728546142578
116,1150,156,1606,1068,11.639728546142578
116,0,392,165,685,11.639728546142578
116,1069,247,1262,609,11.639728546142578
116,759,184,1001,611,11.639728546142578
116,1471,248,1650,603,11.639728546142578
117,226,325,838,1067,11.716064214706421
117,1151,156,1617,1067,11.716064214706421
117,0,392,165,685,11.716563940048218
117,757,185,987,611,11.716563940048218
117,1471,248,1672,603,11.716563940048218
117,1070,246,1270,609,11.716563940048218
118,227,326,854,1067,11.794090747833252
118,1155,155,1632,1067,11.794090747833252
118,0,393,166,688,11.794590950012207
118,1071,247,1272,610,11.794590950012207
118,1473,248,1684,604,11.794590950012207
118,755,185,1010,611,11.794590950012207
119,230,326,869,1067,11.872600555419922
119,1160,153,1649,1067,11.872600555419922
119,0,393,166,687,11.872600555419922
119,1071,246,1268,609,11.872600555419922
119,757,184,1012,611,11.872600555419922
119,1475,248,1655,603,11.872600555419922
120,235,324,882,1067,11.948121547698975
120,1155,151,1667,1066,11.948121547698975
120,1071,247,1272,608,11.948121547698975
120,0,392,165,686,11.948121547698975
120,753,184,1000,611,11.948121547698975
120,1477,246,1665,601,11.94862174987793
121,246,323,898,1067,12.026060819625854
121,1139,147,1681,1066,12.026560544967651
121,1072,247,1268,606,12.026560544967651
121,0,392,164,685,12.026560544967651
121,759,181,981,611,12.026560544967651
121,1478,245,1633,600,12.026560544967651
122,261,323,915,1067,12.103315353393555
