frame nummer,x=,y=,time=,cpu=,mem=
10,1293,727,1.3662114143371582,,
10,1210,352,1.3662114143371582,,
10,1293,399,1.3662114143371582,,
10,1168,422,1.3662114143371582,,
10,1210,352,1.3662114143371582,,
10,584,516,1.3662114143371582,,
10,1293,399,1.3662114143371582,,
10,1419,399,1.3662114143371582,,
10,584,516,1.3662114143371582,,
11,1043,727,1.4947333335876465,,
11,1293,727,1.4947333335876465,,
11,793,821,1.4947333335876465,,
11,1293,727,1.4947333335876465,,
11,1293,399,1.4947333335876465,,
11,1293,727,1.4947333335876465,,
11,1210,352,1.4947333335876465,,
11,1293,399,1.4947333335876465,,
11,1168,422,1.4947333335876465,,
11,1210,352,1.4947333335876465,,
11,584,516,1.4947333335876465,,
11,1293,399,1.4947333335876465,,
11,1419,399,1.4947333335876465,,
11,584,516,1.4947333335876465,,
12,250,845,1.619255781173706,,
12,1293,727,1.619255781173706,,
12,793,821,1.619255781173706,,
12,1293,727,1.619255781173706,,
12,1293,399,1.619255781173706,,
12,1293,727,1.619255781173706,,
12,1210,352,1.619755506515503,,
12,1293,399,1.619755506515503,,
12,1168,422,1.619755506515503,,
12,1210,352,1.619755506515503,,
12,584,516,1.619755506515503,,
12,1293,399,1.619755506515503,,
12,1419,399,1.619755506515503,,
12,584,516,1.619755506515503,,
13,250,845,1.7437770366668701,,
13,1293,727,1.7437770366668701,,
13,793,821,1.7437770366668701,,
13,1293,727,1.7437770366668701,,
13,1293,399,1.7437770366668701,,
13,1293,727,1.7437770366668701,,
13,1210,352,1.7437770366668701,,
13,1293,399,1.7437770366668701,,
13,1168,422,1.7437770366668701,,
13,1210,352,1.7437770366668701,,
13,584,516,1.7437770366668701,,
13,1293,399,1.7437770366668701,,
13,1419,399,1.7437770366668701,,
13,584,516,1.7437770366668701,,
14,250,845,1.8692986965179443,,
14,1293,727,1.8692986965179443,,
14,793,821,1.8697991371154785,,
14,1293,727,1.8697991371154785,,
14,1293,399,1.8697991371154785,,
14,1293,727,1.8697991371154785,,
14,1210,352,1.8697991371154785,,
14,1293,399,1.8697991371154785,,
14,1168,422,1.8697991371154785,,
14,1210,352,1.8697991371154785,,
14,1377,352,1.8697991371154785,,
14,1293,399,1.8697991371154785,,
14,1419,399,1.8697991371154785,,
14,1377,352,1.8697991371154785,,
15,1001,727,1.9978210926055908,,
15,1293,727,1.9978210926055908,,
15,793,821,1.9978210926055908,,
15,1293,727,1.9978210926055908,,
15,1293,399,1.9978210926055908,,
15,1293,727,1.9978210926055908,,
15,1210,352,1.9978210926055908,,
15,1293,399,1.9978210926055908,,
15,1168,422,1.9978210926055908,,
15,1210,352,1.9978210926055908,,
15,584,516,1.9978210926055908,,
15,1293,399,1.9978210926055908,,
15,1419,399,1.998321771621704,,
15,584,516,1.998321771621704,,
16,1001,727,2.121842384338379,,
16,1293,727,2.121842384338379,,
16,793,821,2.121842384338379,,
16,1293,727,2.121842384338379,,
16,1293,399,2.121842384338379,,
16,1293,727,2.121842384338379,,
16,1252,352,2.121842384338379,,
16,1293,399,2.121842384338379,,
16,1168,399,2.121842384338379,,
16,1252,352,2.121842384338379,,
16,584,516,2.121842384338379,,
16,1293,399,2.121842384338379,,
16,1419,399,2.121842384338379,,
16,584,516,2.121842384338379,,
17,250,845,2.2468643188476562,,
17,1293,727,2.2468643188476562,,
17,793,821,2.2473654747009277,,
17,1293,727,2.2473654747009277,,
17,1293,399,2.2473654747009277,,
17,1293,727,2.2473654747009277,,
17,1210,352,2.2473654747009277,,
17,1293,399,2.2473654747009277,,
17,1168,422,2.2473654747009277,,
17,1210,352,2.2473654747009277,,
17,584,516,2.2473654747009277,,
17,1293,399,2.2473654747009277,,
17,1419,399,2.2473654747009277,,
17,584,516,2.2473654747009277,,
18,1001,727,2.3713862895965576,,
18,1293,727,2.3713862895965576,,
18,793,821,2.3713862895965576,,
18,1293,727,2.3713862895965576,,
18,1293,399,2.3713862895965576,,
18,1293,727,2.3713862895965576,,
18,1210,352,2.3713862895965576,,
18,1293,399,2.3713862895965576,,
18,1168,422,2.3718864917755127,,
18,1210,352,2.3718864917755127,,
18,584,516,2.3718864917755127,,
18,1293,399,2.3718864917755127,,
18,1419,399,2.3718864917755127,,
18,584,516,2.3718864917755127,,
19,1001,727,2.497908353805542,,
19,1293,727,2.497908353805542,,
19,793,821,2.4984090328216553,,
19,1293,727,2.4984090328216553,,
19,1293,399,2.4984090328216553,,
19,1293,727,2.4984090328216553,,
19,1252,352,2.4984090328216553,,
19,1293,399,2.4984090328216553,,
19,1168,399,2.4984090328216553,,
19,1252,352,2.4984090328216553,,
19,584,516,2.4984090328216553,,
19,1293,399,2.4984090328216553,,
19,1419,399,2.4984090328216553,,
19,584,516,2.4984090328216553,,
20,1001,727,2.620929479598999,,
20,1293,727,2.620929479598999,,
20,793,821,2.620929479598999,,
20,1293,727,2.620929479598999,,
20,1293,399,2.620929479598999,,
20,1293,727,2.620929479598999,,
20,1252,352,2.620929479598999,,
20,1293,399,2.620929479598999,,
20,1168,399,2.620929479598999,,
20,1252,352,2.620929479598999,,
20,584,516,2.620929479598999,,
20,1293,399,2.620929479598999,,
20,1419,399,2.620929479598999,,
20,584,516,2.620929479598999,,
21,1001,727,2.7674548625946045,,
21,1293,727,2.7674548625946045,,
21,793,821,2.7674548625946045,,
21,1293,727,2.7674548625946045,,
21,1293,399,2.7674548625946045,,
21,1293,727,2.7674548625946045,,
21,1252,352,2.7674548625946045,,
21,1293,399,2.7674548625946045,,
21,1168,399,2.7674548625946045,,
21,1252,352,2.7674548625946045,,
21,584,516,2.7674548625946045,,
21,1293,399,2.7674548625946045,,
21,1419,399,2.7674548625946045,,
21,584,516,2.7674548625946045,,
22,1001,727,2.9064791202545166,,
22,1293,727,2.9064791202545166,,
22,793,821,2.9064791202545166,,
22,1293,727,2.9064791202545166,,
22,1293,399,2.9064791202545166,,
22,1293,727,2.9064791202545166,,
22,1252,352,2.9064791202545166,,
22,1293,399,2.9064791202545166,,
22,1168,399,2.9064791202545166,,
22,1252,352,2.9064791202545166,,
22,1377,352,2.9064791202545166,,
22,1293,399,2.9064791202545166,,
22,1419,399,2.9064791202545166,,
22,1377,352,2.9064791202545166,,
23,1001,727,3.039001941680908,,
23,1293,727,3.039001941680908,,
23,793,821,3.039001941680908,,
23,1293,727,3.039001941680908,,
23,1293,399,3.039001941680908,,
23,1293,727,3.039001941680908,,
23,1252,352,3.039001941680908,,
23,1293,399,3.039001941680908,,
23,1168,399,3.039001941680908,,
23,1252,352,3.039001941680908,,
23,584,516,3.0395030975341797,,
23,1293,399,3.0395030975341797,,
23,1419,399,3.0395030975341797,,
23,584,516,3.0395030975341797,,
24,1001,727,3.1645243167877197,,
24,1293,727,3.1645243167877197,,
24,793,821,3.1645243167877197,,
24,1293,727,3.1645243167877197,,
24,1293,399,3.1645243167877197,,
24,1293,727,3.1645243167877197,,
24,1210,352,3.1645243167877197,,
24,1293,399,3.1645243167877197,,
24,1168,422,3.1645243167877197,,
24,1210,352,3.1645243167877197,,
24,584,516,3.1645243167877197,,
24,1293,399,3.1645243167877197,,
24,1419,399,3.1645243167877197,,
24,584,516,3.1645243167877197,,
25,1001,727,3.2930479049682617,,
25,1293,727,3.2930479049682617,,
25,793,821,3.2930479049682617,,
25,1293,727,3.2930479049682617,,
25,1293,399,3.2930479049682617,,
25,1293,727,3.2930479049682617,,
25,1210,352,3.2930479049682617,,
25,1293,399,3.2930479049682617,,
25,1168,422,3.2930479049682617,,
25,1210,352,3.2930479049682617,,
25,584,516,3.2930479049682617,,
25,1293,399,3.2930479049682617,,
25,1419,399,3.2930479049682617,,
25,584,516,3.2930479049682617,,
26,1001,727,3.422569990158081,,
26,1293,727,3.422569990158081,,
26,793,821,3.4230690002441406,,
26,1293,727,3.4230690002441406,,
26,1293,399,3.4230690002441406,,
26,1293,727,3.4230690002441406,,
26,1210,352,3.4230690002441406,,
26,1293,399,3.4230690002441406,,
26,1168,422,3.4230690002441406,,
26,1210,352,3.4230690002441406,,
26,584,516,3.4230690002441406,,
26,1293,399,3.4230690002441406,,
26,1419,399,3.4230690002441406,,
26,584,516,3.4230690002441406,,
27,1001,727,3.549591064453125,,
27,1293,727,3.549591064453125,,
27,793,821,3.549591064453125,,
27,1293,727,3.549591064453125,,
27,1293,399,3.5500919818878174,,
27,1293,727,3.5500919818878174,,
27,1210,352,3.5500919818878174,,
27,1293,399,3.5500919818878174,,
27,1168,399,3.5500919818878174,,
27,1210,352,3.5500919818878174,,
27,584,516,3.5500919818878174,,
27,1293,399,3.5500919818878174,,
27,1419,399,3.5500919818878174,,
27,584,516,3.5500919818878174,,
28,1001,727,3.681614875793457,,
28,1293,727,3.681614875793457,,
28,793,821,3.681614875793457,,
28,1293,727,3.681614875793457,,
28,1293,399,3.681614875793457,,
28,1293,727,3.681614875793457,,
28,1210,352,3.681614875793457,,
28,1293,399,3.681614875793457,,
28,1168,399,3.681614875793457,,
28,1210,352,3.681614875793457,,
28,584,516,3.681614875793457,,
28,1293,399,3.681614875793457,,
28,1419,399,3.681614875793457,,
28,584,516,3.681614875793457,,
29,1001,727,3.8131370544433594,,
29,1252,727,3.8131370544433594,,
29,793,821,3.8131370544433594,,
29,1252,727,3.8131370544433594,,
29,1293,399,3.8131370544433594,,
29,1252,727,3.8131370544433594,,
29,1210,352,3.8131370544433594,,
29,1293,399,3.8131370544433594,,
29,1168,399,3.8131370544433594,,
29,1210,352,3.8131370544433594,,
29,584,516,3.8131370544433594,,
29,1293,399,3.8131370544433594,,
29,1419,399,3.8131370544433594,,
29,584,516,3.8131370544433594,,
30,1001,727,3.94916033744812,,
30,1293,727,3.94916033744812,,
30,793,821,3.94916033744812,,
30,1293,727,3.94916033744812,,
30,1293,399,3.94916033744812,,
30,1293,727,3.94916033744812,,
30,1210,352,3.94916033744812,,
30,1293,399,3.94916033744812,,
30,1168,399,3.94916033744812,,
30,1210,352,3.94916033744812,,
30,584,516,3.94916033744812,,
30,1293,399,3.94916033744812,,
30,1419,399,3.94916033744812,,
30,584,516,3.94916033744812,,
31,1001,727,4.075682640075684,,
31,1293,727,4.075682640075684,,
31,793,821,4.075682640075684,,
31,1293,727,4.075682640075684,,
31,1293,399,4.075682640075684,,
31,1293,727,4.075682640075684,,
31,1252,352,4.075682640075684,,
31,1293,399,4.075682640075684,,
31,1168,399,4.075682640075684,,
31,1252,352,4.075682640075684,,
31,1377,352,4.075682640075684,,
31,1293,399,4.075682640075684,,
31,1419,399,4.075682640075684,,
31,1377,352,4.075682640075684,,
32,1001,727,4.202704906463623,,
32,1293,727,4.202704906463623,,
32,793,821,4.202704906463623,,
32,1293,727,4.202704906463623,,
32,1293,399,4.202704906463623,,
32,1293,727,4.202704906463623,,
32,1252,352,4.202704906463623,,
32,1293,399,4.202704906463623,,
32,1168,399,4.202704906463623,,
32,1252,352,4.202704906463623,,
32,584,516,4.202704906463623,,
32,1293,399,4.202704906463623,,
32,1419,399,4.202704906463623,,
32,584,516,4.202704906463623,,
33,1001,727,4.3457300662994385,,
33,1293,727,4.3457300662994385,,
33,793,821,4.3457300662994385,,
33,1293,727,4.3457300662994385,,
33,1293,399,4.3457300662994385,,
33,1293,727,4.3457300662994385,,
33,1252,352,4.3457300662994385,,
33,1293,399,4.3457300662994385,,
33,1168,399,4.3457300662994385,,
33,1252,352,4.3457300662994385,,
33,584,516,4.346230506896973,,
33,1293,399,4.346230506896973,,
33,1419,399,4.346230506896973,,
33,584,516,4.346230506896973,,
34,1001,727,4.479254722595215,,
34,1252,727,4.479254722595215,,
34,793,821,4.479753494262695,,
34,1252,727,4.479753494262695,,
34,1293,399,4.479753494262695,,
34,1252,727,4.479753494262695,,
34,1252,352,4.479753494262695,,
34,1293,399,4.479753494262695,,
34,1168,399,4.479753494262695,,
34,1252,352,4.479753494262695,,
34,584,516,4.479753494262695,,
34,1293,399,4.479753494262695,,
34,1419,399,4.479753494262695,,
34,584,516,4.479753494262695,,
35,1001,727,4.605775594711304,,
35,1252,727,4.605775594711304,,
35,793,821,4.605775594711304,,
35,1252,727,4.605775594711304,,
35,1293,399,4.605775594711304,,
35,1252,727,4.605775594711304,,
35,1252,352,4.605775594711304,,
35,1293,399,4.605775594711304,,
35,1168,399,4.605775594711304,,
35,1252,352,4.605775594711304,,
35,584,516,4.605775594711304,,
35,1293,399,4.605775594711304,,
35,1419,399,4.605775594711304,,
35,584,516,4.605775594711304,,
36,1001,727,4.746799468994141,,
36,1252,727,4.746799468994141,,
36,751,798,4.74730110168457,,
36,1252,727,4.74730110168457,,
36,1293,399,4.74730110168457,,
36,1252,727,4.74730110168457,,
36,1252,352,4.74730110168457,,
36,1293,399,4.74730110168457,,
36,1168,399,4.74730110168457,,
36,1252,352,4.74730110168457,,
36,584,516,4.74730110168457,,
36,1293,399,4.74730110168457,,
36,1419,399,4.74730110168457,,
36,584,516,4.74730110168457,,
37,1001,727,4.878323793411255,,
37,1293,727,4.878323793411255,,
37,751,821,4.878323793411255,,
37,1293,727,4.878323793411255,,
37,542,563,4.878323793411255,,
37,1293,727,4.878323793411255,,
37,1252,352,4.878323793411255,,
37,542,563,4.878323793411255,,
37,1168,399,4.878323793411255,,
37,1252,352,4.878323793411255,,
37,584,516,4.878823518753052,,
37,542,563,4.878823518753052,,
37,1419,399,4.878823518753052,,
37,584,516,4.878823518753052,,
38,1001,727,5.008845090866089,,
38,1252,727,5.008845090866089,,
38,793,821,5.008845090866089,,
38,1252,727,5.008845090866089,,
38,542,563,5.008845090866089,,
38,1252,727,5.008845090866089,,
38,1252,352,5.008845090866089,,
38,542,563,5.008845090866089,,
38,1168,399,5.008845090866089,,
38,1252,352,5.008845090866089,,
38,584,516,5.008845090866089,,
38,542,563,5.008845090866089,,
38,1419,399,5.008845090866089,,
38,584,516,5.008845090866089,,
39,1001,727,5.135867118835449,,
39,542,845,5.135867118835449,,
39,793,821,5.135867118835449,,
39,542,845,5.135867118835449,,
39,1335,399,5.135867118835449,,
39,542,845,5.135867118835449,,
39,1252,352,5.135867118835449,,
39,1335,399,5.135867118835449,,
39,1168,399,5.135867118835449,,
39,1252,352,5.135867118835449,,
39,1377,352,5.135867118835449,,
39,1335,399,5.135867118835449,,
39,1419,399,5.135867118835449,,
39,1377,352,5.135867118835449,,
40,1001,727,5.261889219284058,,
40,542,845,5.261889219284058,,
40,793,821,5.261889219284058,,
40,542,845,5.261889219284058,,
40,1335,399,5.261889219284058,,
40,542,845,5.261889219284058,,
40,1252,352,5.261889219284058,,
40,1335,399,5.261889219284058,,
40,1168,399,5.261889219284058,,
40,1252,352,5.261889219284058,,
40,1377,352,5.261889219284058,,
40,1335,399,5.261889219284058,,
40,1419,399,5.262389659881592,,
40,1377,352,5.262389659881592,,
41,1001,727,5.387910842895508,,
41,542,845,5.387910842895508,,
41,793,798,5.387910842895508,,
41,542,845,5.387910842895508,,
41,1335,399,5.387910842895508,,
41,542,845,5.387910842895508,,
41,1252,352,5.387910842895508,,
41,1335,399,5.387910842895508,,
41,1168,399,5.387910842895508,,
41,1252,352,5.387910842895508,,
41,1377,352,5.387910842895508,,
41,1335,399,5.387910842895508,,
41,375,422,5.387910842895508,,
41,1377,352,5.387910842895508,,
42,1001,727,5.514433145523071,,
42,542,845,5.514433145523071,,
42,793,798,5.514433145523071,,
42,542,845,5.514433145523071,,
42,1335,399,5.514433145523071,,
42,542,845,5.514433145523071,,
42,1252,352,5.514433145523071,,
42,1335,399,5.514433145523071,,
42,1168,399,5.514433145523071,,
42,1252,352,5.514433145523071,,
42,1377,352,5.514933824539185,,
42,1335,399,5.514933824539185,,
42,375,422,5.514933824539185,,
42,1377,352,5.514933824539185,,
43,1001,727,5.638957738876343,,
43,333,493,5.638957738876343,,
43,417,493,5.639455556869507,,
43,333,493,5.639455556869507,,
43,1335,399,5.639455556869507,,
43,333,493,5.639455556869507,,
43,1252,352,5.639455556869507,,
43,1335,399,5.639455556869507,,
43,1168,399,5.639455556869507,,
43,1252,352,5.639455556869507,,
43,1377,352,5.639455556869507,,
43,1335,399,5.639455556869507,,
43,375,422,5.639455556869507,,
43,1377,352,5.639455556869507,,
44,250,493,5.765476703643799,,
44,333,493,5.765476703643799,,
44,417,493,5.765476703643799,,
44,333,493,5.765476703643799,,
44,292,586,5.765476703643799,,
44,250,493,5.765476703643799,,
44,417,586,5.765476703643799,,
44,417,493,5.765476703643799,,
44,1335,399,5.765476703643799,,
44,333,493,5.765476703643799,,
44,1293,352,5.765476703643799,,
44,1335,399,5.765476703643799,,
44,1168,375,5.765476703643799,,
44,1293,352,5.765476703643799,,
44,333,422,5.765476703643799,,
44,1335,399,5.765476703643799,,
44,375,422,5.765476703643799,,
44,333,422,5.765476703643799,,
45,250,493,5.891499042510986,,
45,333,493,5.891499042510986,,
45,417,493,5.891499042510986,,
45,333,493,5.891499042510986,,
45,292,586,5.891499042510986,,
45,250,493,5.891499042510986,,
45,417,586,5.891499042510986,,
45,417,493,5.891499042510986,,
45,1377,399,5.891499042510986,,
45,333,493,5.891499042510986,,
45,1293,352,5.891499042510986,,
45,1377,399,5.891499042510986,,
45,1168,399,5.891499042510986,,
45,1293,352,5.891499042510986,,
45,1419,352,5.891499042510986,,
45,1377,399,5.891499042510986,,
45,375,422,5.891499042510986,,
45,1419,352,5.891499042510986,,
46,1001,727,6.019522190093994,,
46,1252,704,6.019522190093994,,
46,459,516,6.020021915435791,,
46,1252,704,6.020021915435791,,
46,459,586,6.020021915435791,,
46,459,516,6.020021915435791,,
46,1377,399,6.020021915435791,,
46,1252,704,6.020021915435791,,
46,1293,352,6.020021915435791,,
46,1377,399,6.020021915435791,,
46,1168,399,6.020021915435791,,
46,1293,352,6.020021915435791,,
46,1419,352,6.020021915435791,,
46,1377,399,6.020021915435791,,
46,375,422,6.020021915435791,,
46,1419,352,6.020021915435791,,
47,250,493,6.146543264389038,,
47,333,493,6.146543264389038,,
47,417,493,6.146543264389038,,
47,333,493,6.146543264389038,,
47,292,586,6.146543264389038,,
47,250,493,6.146543264389038,,
47,459,610,6.146543264389038,,
47,417,493,6.146543264389038,,
47,1377,399,6.146543264389038,,
47,333,493,6.146543264389038,,
47,1293,352,6.146543264389038,,
47,1377,399,6.146543264389038,,
47,1168,399,6.146543264389038,,
47,1293,352,6.146543264389038,,
47,333,422,6.146543264389038,,
47,1377,399,6.146543264389038,,
47,375,422,6.146543264389038,,
47,333,422,6.146543264389038,,
48,292,493,6.27356743812561,,
48,333,493,6.27356743812561,,
48,417,493,6.27356743812561,,
48,333,493,6.27356743812561,,
48,292,586,6.27356743812561,,
48,292,493,6.27356743812561,,
48,459,610,6.27356743812561,,
48,417,493,6.27356743812561,,
48,1377,399,6.2740654945373535,,
48,333,493,6.2740654945373535,,
48,1293,352,6.2740654945373535,,
48,1377,399,6.2740654945373535,,
48,1168,399,6.2740654945373535,,
48,1293,352,6.2740654945373535,,
48,333,422,6.2740654945373535,,
48,1377,399,6.2740654945373535,,
48,375,422,6.2740654945373535,,
48,333,422,6.2740654945373535,,
49,250,493,6.399587869644165,,
49,333,493,6.399587869644165,,
49,459,516,6.400088310241699,,
49,333,493,6.400088310241699,,
49,292,586,6.400088310241699,,
49,250,493,6.400088310241699,,
49,459,610,6.400088310241699,,
49,459,516,6.400088310241699,,
49,1377,399,6.400088310241699,,
49,333,493,6.400088310241699,,
49,1293,352,6.400088310241699,,
49,1377,399,6.400088310241699,,
49,1168,375,6.400088310241699,,
49,1293,352,6.400088310241699,,
49,333,422,6.400088310241699,,
49,1377,399,6.400088310241699,,
49,375,422,6.400088310241699,,
49,333,422,6.400088310241699,,
50,250,493,6.528109312057495,,
50,333,493,6.528109312057495,,
50,459,516,6.528109312057495,,
50,333,493,6.528109312057495,,
50,292,610,6.528109312057495,,
50,250,493,6.528109312057495,,
50,459,610,6.528109312057495,,
50,459,516,6.528109312057495,,
50,1377,399,6.528109312057495,,
50,333,493,6.528109312057495,,
50,1293,352,6.528109312057495,,
50,1377,399,6.528109312057495,,
50,1168,399,6.528109312057495,,
50,1293,352,6.528109312057495,,
50,333,422,6.528109312057495,,
50,1377,399,6.528109312057495,,
50,375,422,6.528109312057495,,
50,333,422,6.528109312057495,,
51,250,493,6.6521313190460205,,
51,333,493,6.6521313190460205,,
51,459,516,6.6521313190460205,,
51,333,493,6.6521313190460205,,
51,1377,399,6.6521313190460205,,
51,333,493,6.6521313190460205,,
51,1293,352,6.6521313190460205,,
51,1377,399,6.6521313190460205,,
51,1168,399,6.652631998062134,,
51,1293,352,6.652631998062134,,
51,333,422,6.652631998062134,,
51,1377,399,6.652631998062134,,
51,375,422,6.652631998062134,,
51,333,422,6.652631998062134,,
52,333,868,6.777153253555298,,
52,584,540,6.777153253555298,,
52,459,516,6.777654409408569,,
52,584,540,6.777654409408569,,
52,1377,399,6.777654409408569,,
52,584,540,6.777654409408569,,
52,1293,352,6.777654409408569,,
52,1377,399,6.777654409408569,,
52,1168,399,6.777654409408569,,
52,1293,352,6.777654409408569,,
52,1419,352,6.777654409408569,,
52,1377,399,6.777654409408569,,
52,375,422,6.777654409408569,,
52,1419,352,6.777654409408569,,
53,292,493,6.901174783706665,,
53,333,493,6.901174783706665,,
53,417,493,6.901174783706665,,
53,333,493,6.901174783706665,,
53,1377,399,6.901174783706665,,
53,333,493,6.901174783706665,,
53,1335,352,6.901174783706665,,
53,1377,399,6.901174783706665,,
53,1168,399,6.901174783706665,,
53,1335,352,6.901174783706665,,
53,333,422,6.901174783706665,,
53,1377,399,6.901174783706665,,
53,375,422,6.90167498588562,,
53,333,422,6.90167498588562,,
54,292,493,7.029697418212891,,
54,333,493,7.029697418212891,,
54,417,493,7.029697418212891,,
54,333,493,7.029697418212891,,
54,1419,399,7.029697418212891,,
54,333,493,7.029697418212891,,
54,1335,352,7.029697418212891,,
54,1419,399,7.029697418212891,,
54,1168,399,7.029697418212891,,
54,1335,352,7.029697418212891,,
54,333,422,7.029697418212891,,
54,1419,399,7.029697418212891,,
54,375,422,7.029697418212891,,
54,333,422,7.029697418212891,,
55,292,493,7.158219337463379,,
55,1210,704,7.158219337463379,,
55,1335,680,7.158219337463379,,
55,1210,704,7.158219337463379,,
55,1419,399,7.158219337463379,,
55,1210,704,7.158219337463379,,
55,1335,352,7.158219337463379,,
55,1419,399,7.158219337463379,,
55,1168,399,7.158219337463379,,
55,1335,352,7.158219337463379,,
55,333,422,7.158219337463379,,
55,1419,399,7.158219337463379,,
55,375,422,7.158219337463379,,
55,333,422,7.158219337463379,,
56,250,493,7.284740924835205,,
56,1168,680,7.284740924835205,,
56,1335,680,7.284740924835205,,
56,1168,680,7.284740924835205,,
56,1419,399,7.284740924835205,,
56,1168,680,7.284740924835205,,
56,1335,352,7.284740924835205,,
56,1419,399,7.284740924835205,,
56,1168,399,7.284740924835205,,
56,1335,352,7.284740924835205,,
56,333,422,7.284740924835205,,
56,1419,399,7.284740924835205,,
56,375,422,7.284740924835205,,
56,333,422,7.284740924835205,,
57,1043,727,7.4122633934021,,
57,1168,680,7.4122633934021,,
57,1293,680,7.4122633934021,,
