frame nummer,x1=,y1=,x2=,y2=,time=
68,79,319,779,1068,7.938827037811279
68,0,387,129,684,7.938827037811279
68,1398,249,1653,610,7.938827037811279
68,739,180,980,612,7.938827037811279
69,896,124,1428,1067,8.015239238739014
69,60,320,799,1067,8.015239238739014
69,0,387,129,685,8.015239238739014
69,1396,250,1653,611,8.015239238739014
69,733,181,983,613,8.015239238739014
70,903,127,1423,1066,8.092410564422607
70,45,319,821,1067,8.092410564422607
70,0,387,130,684,8.092410564422607
70,1397,249,1655,610,8.092410564422607
70,740,180,983,612,8.092410564422607
71,913,130,1417,1066,8.17004108428955
71,38,317,837,1066,8.17004108428955
71,0,387,130,684,8.17004108428955
71,1397,249,1655,609,8.17004108428955
71,736,180,970,612,8.17004108428955
72,32,315,850,1066,8.246572494506836
72,923,134,1410,1066,8.246572494506836
72,0,387,130,684,8.246572494506836
72,1399,249,1656,609,8.246572494506836
72,744,180,965,611,8.246572494506836
73,29,315,862,1066,8.32370638847351
73,933,137,1402,1067,8.32370638847351
73,0,387,131,684,8.32370638847351
73,744,179,966,612,8.32370638847351
73,1402,250,1652,609,8.32370638847351
74,31,315,870,1066,8.400731563568115
74,935,142,1395,1067,8.400731563568115
74,0,387,132,684,8.401231527328491
74,741,179,959,612,8.401231527328491
74,1402,250,1660,609,8.401231527328491
75,37,314,878,1067,8.479246139526367
75,933,147,1392,1067,8.479246139526367
75,0,387,135,685,8.479745864868164
75,1402,250,1660,609,8.479745864868164
75,732,181,988,613,8.479745864868164
76,40,313,887,1067,8.556259393692017
76,928,151,1403,1067,8.556259393692017
76,0,386,137,683,8.556259393692017
76,1402,250,1649,607,8.556259393692017
76,727,181,983,611,8.556259393692017
77,46,315,899,1067,8.633917570114136
77,922,153,1418,1067,8.633917570114136
77,0,386,139,684,8.633917570114136
77,737,181,973,611,8.633917570114136
77,1403,250,1650,609,8.633917570114136
78,53,317,908,1067,8.711414813995361
78,915,156,1432,1067,8.711915969848633
78,0,387,139,684,8.711915969848633
78,737,181,963,612,8.711915969848633
78,1403,250,1627,609,8.711915969848633
78,258,387,392,687,8.711915969848633
79,64,318,919,1068,8.789188861846924
79,905,156,1446,1067,8.789188861846924
79,0,387,140,684,8.789188861846924
79,730,182,963,613,8.789188861846924
79,1403,250,1627,609,8.789188861846924
79,260,390,403,684,8.789188861846924
80,76,318,928,1067,8.86526346206665
80,896,157,1456,1067,8.86526346206665
80,261,389,415,685,8.86526346206665
80,0,388,141,685,8.86526346206665
80,751,183,966,613,8.86526346206665
80,1403,250,1643,609,8.86526346206665
81,81,316,941,1067,8.941915273666382
81,886,157,1466,1067,8.941915273666382
81,262,388,424,685,8.941915273666382
81,0,388,141,684,8.941915273666382
